discharge,accumalted current ,SOC,,,charge ,accumalted current,SOC,,,,,,
-220.8,-1675576.8,83.19408954,,,252.3,,,,,,,,
-276.5,-1675853.3,83.20781805,,,251.8,,,,,,,,
-233,-1676086.3,83.21938674,,,251.8,,,,,,,,
-277.5,-1676363.8,83.23316489,,,251.7,,,,,,,,
-293.1,-1676656.9,83.2477176,,,252.1,,,,,,,,
-277.1,-1676934,83.2614759,,,251.9,,,,,,,,
-291.7,-1677225.7,83.2759591,,,242.2,,,,,,,,
-287.8,-1677513.5,83.29024866,,,251.4,,,,,,,,
-219.9,-1677733.4,83.30116692,,,251.6,,,,,,,,
-283.8,-1678017.2,83.31525788,,,251.6,,,,,,,,
-293.2,-1678310.4,83.32981556,,,252.5,,,,,,,,
-288.8,-1678599.2,83.34415477,,,251.9,,,,,,,,
-243.3,-1678842.5,83.35623486,,,251.8,,,,,,,,
-226.8,-1679069.3,83.36749571,,,252.5,,,,,,,,
-282.7,-1679352,83.38153206,,,252.3,,,,,,,,
-218.1,-1679570.1,83.39236094,,,251.9,,,,,,,,
-277.4,-1679847.5,83.40613413,,,252.2,,,,,,,,
-242.4,-1680089.9,83.41816954,,,251.6,,,,,,,,
-280.7,-1680370.6,83.43210658,,,251.5,,,,,,,,
-207.4,-1680578,83.4424042,,,251.5,,,,,,,,
-278.7,-1680856.7,83.45624194,,,252,,,,,,,,
-207.6,-1681064.3,83.46654949,,,250.9,,,,,,,,
-210.3,-1681274.6,83.4769911,,,251.5,,,,,,,,
-256,-1681530.6,83.48970176,,,251.4,,,,,,,,
-217.3,-1681747.9,83.50049092,,,251.3,,,,,,,,
-291.4,-1682039.3,83.51495923,,,251.2,,,,,,,,
-279.8,-1682319.1,83.52885158,,,251.2,,,,,,,,
-221.5,-1682540.6,83.53984928,,,251.7,,,,,,,,
-276.7,-1682817.3,83.55358772,,,250.3,,,,,,,,
-217.7,-1683035,83.56439675,,,250.5,,,,,,,,
-289.3,-1683324.3,83.57876079,,,251.1,,,,,,,,
-281.1,-1683605.4,83.59271769,,,250.7,,,,,,,,
-200.5,-1683805.9,83.60267271,,,250.9,,,,,,,,
-270.5,-1684076.4,83.61610331,,,250.4,,,,,,,,
-282.1,-1684358.5,83.63010987,,,250.8,,,,,,,,
-237.3,-1684595.8,83.64189205,,,250.5,,,,,,,,
-265,-1684860.8,83.65504957,,,250.7,,,,,,,,
-207.3,-1685068.1,83.66534223,,,251.2,,,,,,,,
-230,-1685298.1,83.67676196,,,250,,,,,,,,
-285.7,-1685583.8,83.69094725,,,249.9,,,,,,,,
-238.1,-1685821.9,83.70276916,,,250.7,,,,,,,,
-260.4,-1686082.3,83.71569829,,,249.9,,,,,,,,
-222.4,-1686304.7,83.72674067,,,251.1,,,,,,,,
-276,-1686580.7,83.74044435,,,249.6,,,,,,,,
-272.7,-1686853.4,83.75398418,,,250.4,,,,,,,,
-270.4,-1687123.8,83.76740982,,,250.4,,,,,,,,
-279.4,-1687403.2,83.78128231,,,249.9,,,,,,,,
-212.7,-1687615.9,83.79184308,,,249.9,,,,,,,,
-275.1,-1687891,83.80550208,,,250,,,,,,,,
-235.7,-1688126.7,83.81720482,,,249.8,,,,,,,,
-215,-1688341.7,83.82787979,,,249.5,,,,,,,,
-266.7,-1688608.4,83.84112172,,,249.6,,,,,,,,
-214.9,-1688823.3,83.85179172,,,249.4,,,,,,,,
-344.5,-1689167.8,83.86889649,,,250.2,,,,,,,,
-276.3,-1689444.1,83.88261507,,,249.5,,,,,,,,
-214.9,-1689659,83.89328507,,,249.8,,,,,,,,
-275.3,-1689934.3,83.906954,,,250,,,,,,,,
-276.7,-1690211,83.92069243,,,248.5,,,,,,,,
-219,-1690430,83.93156601,,,249.7,,,,,,,,
-283,-1690713,83.94561724,,,249.4,,,,,,,,
-260,-1690973,83.95852651,,,249.4,,,,,,,,
-259.9,-1691232.9,83.97143081,,,249,,,,,,,,
-206.8,-1691439.7,83.98169864,,,249.3,,,,,,,,
-213,-1691652.7,83.9922743,,,249.4,,,,,,,,
-214.1,-1691866.8,84.00290458,,,249.4,,,,,,,,
-212.5,-1692079.3,84.01345543,,,248.5,,,,,,,,
-248.6,-1692327.9,84.02579867,,,249.1,,,,,,,,
-272.6,-1692600.5,84.03933353,,,248.6,,,,,,,,
-216,-1692816.5,84.05005815,,,249.4,,,,,,,,
-286.3,-1693102.8,84.06427324,,,248.9,,,,,,,,
-358,-1693460.8,84.0820483,,,248.8,,,,,,,,
-129.1,-1693589.9,84.08845825,,,249.5,,,,,,,,
-331.4,-1693921.3,84.1049126,,,248.7,,,,,,,,
-285.5,-1694206.8,84.11908796,,,247.9,,,,,,,,
-200.4,-1694407.2,84.12903802,,,249,,,,,,,,
-200.4,-1694607.6,84.13898809,,,248.7,,,,,,,,
-275.7,-1694883.3,84.15267687,,,249,,,,,,,,
-264.3,-1695147.6,84.16579964,,,277.8,,,,,,,,
-274.8,-1695422.4,84.17944373,,,248.5,,,,,,,,
-283.9,-1695706.3,84.19353966,,,249,,,,,,,,
-283.1,-1695989.4,84.20759586,,,248.9,,,,,,,,
-284.7,-1696274.1,84.2217315,,,248.3,,,,,,,,
-284.3,-1696558.4,84.23584729,,,248.9,,,,,,,,
-210.8,-1696769.2,84.24631372,,,248.1,,,,,,,,
-209.4,-1696978.6,84.25671065,,,248.8,,,,,,,,
-275.7,-1697254.3,84.27039943,,,248.6,,,,,,,,
-320.1,-1697574.4,84.28629272,,,277.2,,,,,,,,
-282.9,-1697857.3,84.30033899,,,247.6,,,,,,,,
-226,-1698083.3,84.31156012,,,277.9,,,,,,,,
-124.9,-1698208.2,84.31776153,,,247.7,,,,,,,,
-343.8,-1698552,84.33483155,,,249.3,,,,,,,,
-241.9,-1698793.9,84.34684213,,,248.7,,,,,,,,
-221.3,-1699015.2,84.3578299,,,248.4,,,,,,,,
-334.9,-1699350.1,84.37445803,,,248.1,,,,,,,,
-151.1,-1699501.2,84.3819603,,,247.8,,,,,,,,
-327.4,-1699828.6,84.39821604,,,248,,,,,,,,
-222.9,-1700051.5,84.40928325,,,248.2,,,,,,,,
-255.2,-1700306.7,84.42195419,,,247.9,,,,,,,,
-268.7,-1700575.4,84.43529542,,,263.7,,,,,,,,
-192.1,-1700767.5,84.44483338,,,248.4,,,,,,,,
-270.8,-1701038.3,84.45827887,,,247.9,,,,,,,,
-230.4,-1701268.7,84.46971847,,,247.7,,,,,,,,
-251.5,-1701520.2,84.4822057,,,248.4,,,,,,,,
-339.3,-1701859.5,84.49905229,,,248,,,,,,,,
-206.5,-1702066,84.50930522,,,247.3,,,,,,,,
-270.4,-1702336.4,84.52273086,,,247.4,,,,,,,,
-207.8,-1702544.2,84.53304834,,,247.2,,,,,,,,
-217.8,-1702762,84.54386233,,,247.8,,,,,,,,
-192.1,-1702954.1,84.55340029,,,247.5,,,,,,,,
-254.3,-1703208.4,84.56602654,,,248,,,,,,,,
-196.4,-1703404.8,84.575778,,,273.9,,,,,,,,
-124,-1703528.8,84.58193473,,,245,,,,,,,,
-271.4,-1703800.2,84.59541001,,,245,,,,,,,,
-282.4,-1704082.6,84.60943146,,,247.3,,,,,,,,
-193.2,-1704275.8,84.61902403,,,246.3,,,,,,,,
-268.1,-1704543.9,84.63233547,,,247.5,,,,,,,,
-193.2,-1704737.1,84.64192805,,,247.3,,,,,,,,
-248.6,-1704985.7,84.65427129,,,245.7,,,,,,,,
-277.6,-1705263.3,84.66805441,,,246.8,,,,,,,,
-266.9,-1705530.2,84.68130627,,,246.7,,,,,,,,
-191.1,-1705721.3,84.69079458,,,246,,,,,,,,
-206.8,-1705928.1,84.70106241,,,246.2,,,,,,,,
-197.2,-1706125.3,84.71085359,,,245.9,,,,,,,,
-208,-1706333.3,84.721181,,,273.1,,,,,,,,
-232.4,-1706565.7,84.7327199,,,246.6,,,,,,,,
-238,-1706803.7,84.74453684,,,274.3,,,,,,,,
-211.4,-1707015.1,84.75503306,,,245.8,,,,,,,,
-269.6,-1707284.7,84.76841898,,,245.3,,,,,,,,
-264.8,-1707549.5,84.78156656,,,246,,,,,,,,
-233.5,-1707783,84.79316008,,,244.8,,,,,,,,
-277.6,-1708060.6,84.8069432,,,246.5,,,,,,,,
-251.8,-1708312.4,84.81944532,,,275.4,,,,,,,,
-337.9,-1708650.3,84.8362224,,,250.3,,,,,,,,
-206,-1708856.3,84.84645051,,,244.9,,,,,,,,
-205.1,-1709061.4,84.85663393,,,244.5,,,,,,,,
-210.7,-1709272.1,84.8670954,,,245.4,,,,,,,,
-265.4,-1709537.5,84.88027278,,,245.9,,,,,,,,
-265.1,-1709802.6,84.89343527,,,245.1,,,,,,,,
-264.1,-1710066.7,84.9065481,,,245.9,,,,,,,,
-265.7,-1710332.4,84.91974037,,,274.7,,,,,,,,
-261.2,-1710593.6,84.93270922,,,244.4,,,,,,,,
-268.4,-1710862,84.94603555,,,245.3,,,,,,,,
-263.5,-1711125.5,84.9591186,,,247.4,,,,,,,,
-260.5,-1711386,84.97205268,,,245.4,,,,,,,,
-243,-1711629,84.98411788,,,273.2,,,,,,,,
-277.5,-1711906.5,84.99789604,,,272,,,,,,,,
-250.4,-1712156.9,85.01032865,,,245.2,,,,,,,,
-202.7,-1712359.6,85.02039291,,,244,,,,,,,,
-224.1,-1712583.7,85.03151971,,,244.9,,,,,,,,
-245.9,-1712829.6,85.04372889,,,244.4,,,,,,,,
-277.4,-1713107,85.05750208,,,245.1,,,,,,,,
-272.4,-1713379.4,85.07102702,,,244.8,,,,,,,,
-190.7,-1713570.1,85.08049547,,,245,,,,,,,,
-335.2,-1713905.3,85.09713849,,,244.9,,,,,,,,
-249.1,-1714154.4,85.10950656,,,244.5,,,,,,,,
-188.3,-1714342.7,85.11885584,,,244.6,,,,,,,,
-186.7,-1714529.4,85.12812569,,,272,,,,,,,,
-188.5,-1714717.9,85.1374849,,,244.2,,,,,,,,
-277.7,-1714995.6,85.15127299,,,244.4,,,,,,,,
-191.7,-1715187.3,85.16079109,,,244.8,,,,,,,,
-215.6,-1715402.9,85.17149585,,,274.4,,,,,,,,
-261.6,-1715664.5,85.18448455,,,244.4,,,,,,,,
-260.3,-1715924.8,85.19740871,,,244.6,,,,,,,,
-269,-1716193.8,85.21076484,,,243.8,,,,,,,,
-262.4,-1716456.2,85.22379326,,,244.3,,,,,,,,
-261.9,-1716718.1,85.23679686,,,273.7,,,,,,,,
-211,-1716929.1,85.24727323,,,243.2,,,,,,,,
-213.9,-1717143,85.25789358,,,272.2,,,,,,,,
-269.8,-1717412.8,85.27128942,,,243.7,,,,,,,,
-344.5,-1717757.3,85.2883942,,,243.7,,,,,,,,
-187,-1717944.3,85.29767894,,,265.3,,,,,,,,
-261.5,-1718205.8,85.31066268,,,243.7,,,,,,,,
-238.3,-1718444.1,85.32249452,,,244,,,,,,,,
-327.4,-1718771.5,85.33875026,,,243.1,,,,,,,,
-185.3,-1718956.8,85.34795059,,,270,,,,,,,,
-265.7,-1719222.5,85.36114287,,,243.4,,,,,,,,
-265.1,-1719487.6,85.37430535,,,242.9,,,,,,,,
-266.4,-1719754,85.38753238,,,243.4,,,,,,,,
-258.3,-1720012.3,85.40035724,,,240.9,,,,,,,,
-259.2,-1720271.5,85.41322678,,,243.5,,,,,,,,
-258.5,-1720530,85.42606157,,,243.1,,,,,,,,
-213.9,-1720743.9,85.43668192,,,244.5,,,,,,,,
-248,-1720991.9,85.44899537,,,243.2,,,,,,,,
-334.2,-1721326.1,85.46558874,,,262.9,,,,,,,,
-248.7,-1721574.8,85.47793695,,,242.8,,,,,,,,
-264,-1721838.8,85.49104482,,,242.7,,,,,,,,
-260,-1722098.8,85.50395408,,,242.1,,,,,,,,
-203,-1722301.8,85.51403324,,,241.5,,,,,,,,
-258.2,-1722560,85.52685313,,,270.2,,,,,,,,
-257.6,-1722817.6,85.53964323,,,271.2,,,,,,,,
-281.9,-1723099.5,85.55363985,,,243.2,,,,,,,,
-267.5,-1723367,85.5669215,,,243.5,,,,,,,,
-243.4,-1723610.4,85.57900656,,,270,,,,,,,,
-201.9,-1723812.3,85.5890311,,,243.1,,,,,,,,
-276.6,-1724088.9,85.60276457,,,243.1,,,,,,,,
-325.6,-1724414.5,85.61893094,,,270.5,,,,,,,,
-277.1,-1724691.6,85.63268924,,,242.9,,,,,,,,
-328.3,-1725019.9,85.64898966,,,257.7,,,,,,,,
-330.5,-1725350.4,85.66539932,,,269.9,,,,,,,,
-257,-1725607.4,85.67815964,,,242.1,,,,,,,,
-264.9,-1725872.3,85.69131219,,,241.8,,,,,,,,
-192.4,-1726064.7,85.70086504,,,269.7,,,,,,,,
-258.2,-1726322.9,85.71368494,,,270.6,,,,,,,,
-256.5,-1726579.4,85.72642042,,,242.5,,,,,,,,
-280.4,-1726859.8,85.74034257,,,239.5,,,,,,,,
-188,-1727047.8,85.74967696,,,242.3,,,,,,,,
-267,-1727314.8,85.76293378,,,241.7,,,,,,,,
-256.3,-1727571.1,85.77565933,,,239.3,,,,,,,,
-255.3,-1727826.4,85.78833524,,,271.9,,,,,,,,
-255.6,-1728082,85.80102604,,,245,,,,,,,,
-196.1,-1728278.1,85.8107626,,,255.7,,,,,,,,
-209,-1728487.1,85.82113966,,,242.2,,,,,,,,
-273.3,-1728760.4,85.83470929,,,241.9,,,,,,,,
-254.9,-1729015.3,85.84736533,,,241.8,,,,,,,,
-255.5,-1729270.8,85.86005117,,,242,,,,,,,,
-254.1,-1729524.9,85.87266749,,,248.1,,,,,,,,
-281.4,-1729806.3,85.88663928,,,259.2,,,,,,,,
-236.8,-1730043.1,85.89839664,,,254.9,,,,,,,,
-240.9,-1730284,85.91035757,,,265,,,,,,,,
-237.9,-1730521.9,85.92216955,,,269.8,,,,,,,,
-256.1,-1730778,85.93488518,,,241.4,,,,,,,,
-253.4,-1731031.4,85.94746674,,,268.8,,,,,,,,
-173.3,-1731204.7,85.95607126,,,265,,,,,,,,
-182.1,-1731386.8,85.96511271,,,240.1,,,,,,,,
-255,-1731641.8,85.97777372,,,240.6,,,,,,,,
-253.8,-1731895.6,85.99037515,,,257.8,,,,,,,,
-253.6,-1732149.2,86.00296665,,,265.8,,,,,,,,
-255,-1732404.2,86.01562766,,,267.7,,,,,,,,
-316.5,-1732720.7,86.0313422,,,238.1,,,,,,,,
-242.8,-1732963.5,86.04339747,,,240.7,,,,,,,,
-326.1,-1733289.6,86.05958867,,,240.6,,,,,,,,
-270.7,-1733560.3,86.0730292,,,241.7,,,,,,,,
-265.9,-1733826.2,86.0862314,,,259.8,,,,,,,,
-319.7,-1734145.9,86.10210483,,,257.7,,,,,,,,
-198.9,-1734344.8,86.11198042,,,268.3,,,,,,,,
-252.8,-1734597.6,86.12453219,,,268.2,,,,,,,,
-255.9,-1734853.5,86.13723789,,,239.6,,,,,,,,
-198.1,-1735051.6,86.14707376,,,262.7,,,,,,,,
-171.5,-1735223.1,86.1555889,,,257.2,,,,,,,,
-339.3,-1735562.4,86.17243549,,,268.3,,,,,,,,
-189.9,-1735752.3,86.18186422,,,237.9,,,,,,,,
-253,-1736005.3,86.19442593,,,269,,,,,,,,
-252.9,-1736258.2,86.20698267,,,266.8,,,,,,,,
-250.7,-1736508.9,86.21943018,,,239.1,,,,,,,,
-212.9,-1736721.8,86.23000088,,,268.6,,,,,,,,
-272.4,-1736994.2,86.24352582,,,239.2,,,,,,,,
-268.5,-1737262.7,86.25685712,,,262.8,,,,,,,,
-251.7,-1737514.4,86.26935428,,,266,,,,,,,,
-252.3,-1737766.7,86.28188123,,,239,,,,,,,,
-253,-1738019.7,86.29444293,,,237,,,,,,,,
-314.2,-1738333.9,86.31004328,,,268.7,,,,,,,,
-250.9,-1738584.8,86.32250072,,,266.6,,,,,,,,
-251.7,-1738836.5,86.33499788,,,260.4,,,,,,,,
-250.9,-1739087.4,86.34745532,,,267.2,,,,,,,,
-251.9,-1739339.3,86.35996241,,,244.9,,,,,,,,
-209.7,-1739549,86.37037423,,,238.7,,,,,,,,
-253.1,-1739802.1,86.3829409,,,267.5,,,,,,,,
-326,-1740128.1,86.39912714,,,236.3,,,,,,,,
-251.8,-1740379.9,86.41162926,,,238.2,,,,,,,,
-198.2,-1740578.1,86.42147009,,,265.3,,,,,,,,
-321.8,-1740899.9,86.43744779,,,235.5,,,,,,,,
-228.4,-1741128.3,86.44878808,,,245.9,,,,,,,,
-251.6,-1741379.9,86.46128028,,,266.1,,,,,,,,
-260.7,-1741640.6,86.4742243,,,238.6,,,,,,,,
-217.7,-1741858.3,86.48503332,,,238.8,,,,,,,,
-251.4,-1742109.7,86.49751559,,,238.6,,,,,,,,
-251.8,-1742361.5,86.51001771,,,255.2,,,,,,,,
-251.6,-1742613.1,86.52250991,,,265.6,,,,,,,,
-250.4,-1742863.5,86.53494252,,,238.7,,,,,,,,
-251.3,-1743114.8,86.54741982,,,264.9,,,,,,,,
-251.2,-1743366,86.55989216,,,235.6,,,,,,,,
-250,-1743616,86.57230491,,,236,,,,,,,,
-250.8,-1743866.8,86.58475739,,,265.9,,,,,,,,
-250.1,-1744116.9,86.59717511,,,264.4,,,,,,,,
-251.5,-1744368.4,86.60966234,,,236.9,,,,,,,,
-250.5,-1744618.9,86.62209992,,,259.3,,,,,,,,
-250.2,-1744869.1,86.6345226,,,257.3,,,,,,,,
-251.2,-1745120.3,86.64699493,,,263.4,,,,,,,,
-249.4,-1745369.7,86.6593779,,,266.6,,,,,,,,
-251.4,-1745621.1,86.67186016,,,264.6,,,,,,,,
-249.9,-1745871,86.68426795,,,267,,,,,,,,
-249.4,-1746120.4,86.69665091,,,266.7,,,,,,,,
-250.5,-1746370.9,86.70908849,,,266.6,,,,,,,,
-249.2,-1746620.1,86.72146153,,,234.3,,,,,,,,
-249.7,-1746869.8,86.73385939,,,266.7,,,,,,,,
-250.5,-1747120.3,86.74629697,,,266.4,,,,,,,,
-248.8,-1747369.1,86.75865014,,,265.6,,,,,,,,
-249.6,-1747618.7,86.77104303,,,262.1,,,,,,,,
-250.3,-1747869,86.78347068,,,265.5,,,,,,,,
-250,-1748119,86.79588343,,,263,,,,,,,,
-250,-1748369,86.80829619,,,263.4,,,,,,,,
-249.4,-1748618.4,86.82067915,,,266.4,,,,,,,,
-249.9,-1748868.3,86.83308694,,,265.9,,,,,,,,
-248.9,-1749117.2,86.84544508,,,263.6,,,,,,,,
-261.8,-1749379,86.85844371,,,236.2,,,,,,,,
-248.3,-1749627.3,86.87077206,,,260.7,,,,,,,,
-248.2,-1749875.5,86.88309544,,,239.8,,,,,,,,
-186.2,-1750061.7,86.89234046,,,266.1,,,,,,,,
-248.4,-1750310.1,86.90467377,,,236.4,,,,,,,,
-248.9,-1750559,86.91703191,,,258.9,,,,,,,,
-248.1,-1750807.1,86.92935033,,,265.1,,,,,,,,
-247.9,-1751055,86.94165882,,,265.1,,,,,,,,
-247.7,-1751302.7,86.95395737,,,245.2,,,,,,,,
-276,-1751578.7,86.96766105,,,263.6,,,,,,,,
-286.6,-1751865.3,86.98189103,,,236.2,,,,,,,,
-248.6,-1752113.9,86.99423428,,,236.1,,,,,,,,
-248.3,-1752362.2,87.00656262,,,262.4,,,,,,,,
-248.2,-1752610.4,87.018886,,,235.2,,,,,,,,
-247.9,-1752858.3,87.03119449,,,265.2,,,,,,,,
-248,-1753106.3,87.04350794,,,235.9,,,,,,,,
-248.1,-1753354.4,87.05582636,,,257.4,,,,,,,,
-304.6,-1753659,87.07095006,,,234.7,,,,,,,,
-247.1,-1753906.1,87.08321883,,,236.7,,,,,,,,
-248.6,-1754154.7,87.09556207,,,232.5,,,,,,,,
-248.6,-1754403.3,87.10790531,,,235.9,,,,,,,,
-247.8,-1754651.1,87.12020883,,,233.1,,,,,,,,
-244.7,-1754895.8,87.13235844,,,247.3,,,,,,,,
-247.9,-1755143.7,87.14466692,,,261.9,,,,,,,,
-182.6,-1755326.3,87.1537332,,,231.7,,,,,,,,
-247.8,-1755574.1,87.16603672,,,261.6,,,,,,,,
-331.5,-1755905.6,87.18249603,,,234.6,,,,,,,,
-186.7,-1756092.3,87.19176588,,,263.7,,,,,,,,
-231.2,-1756323.5,87.20324519,,,262.3,,,,,,,,
-247,-1756570.5,87.21550899,,,260.8,,,,,,,,
-247.5,-1756818,87.22779762,,,263.1,,,,,,,,
-246,-1757064,87.24001177,,,232.5,,,,,,,,
-265,-1757329,87.25316929,,,232.6,,,,,,,,
-246.8,-1757575.8,87.26542316,,,262,,,,,,,,
-246.2,-1757822,87.27764724,,,246.3,,,,,,,,
-246.3,-1758068.3,87.28987628,,,233.6,,,,,,,,
-255.3,-1758323.6,87.30255219,,,246.3,,,,,,,,
-246.4,-1758570,87.3147862,,,240.7,,,,,,,,
-231.1,-1758801.1,87.32626055,,,238.4,,,,,,,,
-295.9,-1759097,87.34095228,,,257.5,,,,,,,,
-258.5,-1759355.5,87.35378707,,,261,,,,,,,,
-246.4,-1759601.9,87.36602108,,,260.8,,,,,,,,
-238.1,-1759840,87.37784299,,,263.4,,,,,,,,
-248.8,-1760088.8,87.39019616,,,260.1,,,,,,,,
-245.8,-1760334.6,87.40240038,,,233,,,,,,,,
-245.7,-1760580.3,87.41459963,,,262.6,,,,,,,,
-316.2,-1760896.5,87.43029928,,,234,,,,,,,,
-235,-1761131.5,87.44196727,,,256.8,,,,,,,,
-243.5,-1761375,87.45405729,,,259.3,,,,,,,,
-244.8,-1761619.8,87.46621186,,,231.6,,,,,,,,
-242.3,-1761862.1,87.4782423,,,233.6,,,,,,,,
-176.8,-1762038.9,87.4870206,,,259.6,,,,,,,,
-255.6,-1762294.5,87.4997114,,,260.2,,,,,,,,
-242.1,-1762536.6,87.51173191,,,232.3,,,,,,,,
-245.3,-1762781.9,87.52391131,,,262.2,,,,,,,,
-231.4,-1763013.3,87.53540055,,,231.3,,,,,,,,
-245.5,-1763258.8,87.54758988,,,260.5,,,,,,,,
-244,-1763502.8,87.55970473,,,229.9,,,,,,,,
-182.8,-1763685.6,87.56878093,,,259.4,,,,,,,,
-302.6,-1763988.2,87.58380533,,,248.7,,,,,,,,
-227.1,-1764215.3,87.59508107,,,259,,,,,,,,
-300.6,-1764515.9,87.61000617,,,262,,,,,,,,
-242.8,-1764758.7,87.62206144,,,253.1,,,,,,,,
-241.9,-1765000.6,87.63407202,,,259.6,,,,,,,,
-195.2,-1765195.8,87.64376389,,,234.3,,,,,,,,
-179,-1765374.8,87.65265143,,,258.2,,,,,,,,
-172.7,-1765547.5,87.66122616,,,231.6,,,,,,,,
-167.8,-1765715.3,87.6695576,,,260.4,,,,,,,,
-243.7,-1765959,87.68165755,,,256.6,,,,,,,,
-240.3,-1766199.3,87.69358869,,,260.5,,,,,,,,
-243.6,-1766442.9,87.70568368,,,258.5,,,,,,,,
-300.4,-1766743.3,87.72059884,,,259.2,,,,,,,,
-242,-1766985.3,87.73261439,,,231.3,,,,,,,,
-240,-1767225.3,87.74453063,,,258.1,,,,,,,,
-258.1,-1767483.4,87.75734556,,,258.2,,,,,,,,
-298.4,-1767781.8,87.77216142,,,260.2,,,,,,,,
-312.9,-1768094.7,87.78769722,,,232.2,,,,,,,,
-223.3,-1768318,87.79878429,,,255.5,,,,,,,,
-171.1,-1768489.1,87.80727958,,,257.4,,,,,,,,
-251.8,-1768740.9,87.81978171,,,251.8,,,,,,,,
-242.2,-1768983.1,87.83180719,,,242.8,,,,,,,,
-240.2,-1769223.3,87.84373336,,,257.9,,,,,,,,
-231.4,-1769454.7,87.8552226,,,228.9,,,,,,,,
-254.9,-1769709.6,87.86787865,,,260.1,,,,,,,,
-167.1,-1769876.7,87.87617533,,,257.5,,,,,,,,
-308.2,-1770184.9,87.89147778,,,256.3,,,,,,,,
-170.2,-1770355.1,87.89992838,,,255.1,,,,,,,,
-225.1,-1770580.2,87.91110482,,,259.3,,,,,,,,
-243.7,-1770823.9,87.92320477,,,237.7,,,,,,,,
-246.3,-1771070.2,87.93543382,,,257.8,,,,,,,,
-240.2,-1771310.4,87.94735999,,,255.7,,,,,,,,
-286.2,-1771596.6,87.96157011,,,256.7,,,,,,,,
-284,-1771880.6,87.975671,,,257.3,,,,,,,,
-271,-1772151.6,87.98912643,,,245.9,,,,,,,,
-240.8,-1772392.4,88.00108239,,,254.7,,,,,,,,
-265.2,-1772657.6,88.01424984,,,230.3,,,,,,,,
-228.8,-1772886.4,88.02560999,,,259.4,,,,,,,,
-217,-1773103.4,88.03638426,,,256.7,,,,,,,,
-214.1,-1773317.5,88.04701455,,,256.7,,,,,,,,
-238.3,-1773555.8,88.05884638,,,257.2,,,,,,,,
-311.2,-1773867,88.07429778,,,257.1,,,,,,,,
-314.2,-1774181.2,88.08989813,,,250.7,,,,,,,,
-236.7,-1774417.9,88.10165052,,,256.5,,,,,,,,
-262.8,-1774680.7,88.11469881,,,247.7,,,,,,,,
-310.5,-1774991.2,88.13011545,,,255.6,,,,,,,,
-250.8,-1775242,88.14256793,,,256.8,,,,,,,,
-223.7,-1775465.7,88.15367486,,,256.7,,,,,,,,
-233.7,-1775699.4,88.1652783,,,256.4,,,,,,,,
-239.2,-1775938.6,88.17715482,,,259.4,,,,,,,,
-169,-1776107.6,88.18554584,,,256,,,,,,,,
-313.4,-1776421,88.20110647,,,256,,,,,,,,
-222.4,-1776643.4,88.21214886,,,258,,,,,,,,
-314,-1776957.4,88.22773928,,,225.3,,,,,,,,
-165.5,-1777122.9,88.23595652,,,255.4,,,,,,,,
-252,-1777374.9,88.24846858,,,255.3,,,,,,,,
-252.1,-1777627,88.2609856,,,227.5,,,,,,,,
-313.5,-1777940.5,88.27655119,,,253.9,,,,,,,,
-248.4,-1778188.9,88.2888845,,,256.1,,,,,,,,
-222.2,-1778411.1,88.29991696,,,236.1,,,,,,,,
-222.3,-1778633.4,88.31095438,,,255,,,,,,,,
-238.2,-1778871.6,88.32278125,,,240.4,,,,,,,,
-293.4,-1779165,88.33734886,,,254.9,,,,,,,,
-232.1,-1779397.1,88.34887286,,,255.3,,,,,,,,
-239,-1779636.1,88.36073945,,,254.7,,,,,,,,
-235.8,-1779871.9,88.37244716,,,254.4,,,,,,,,
-231.1,-1780103,88.38392151,,,254.8,,,,,,,,
-223.3,-1780326.3,88.39500858,,,256.6,,,,,,,,
-248.7,-1780575,88.40735679,,,254.4,,,,,,,,
-222.4,-1780797.4,88.41839918,,,255.2,,,,,,,,
-296.3,-1781093.7,88.43311077,,,255.4,,,,,,,,
-223.3,-1781317,88.44419784,,,257.8,,,,,,,,
-308.1,-1781625.1,88.45949532,,,255.6,,,,,,,,
-181.7,-1781806.8,88.46851691,,,254.7,,,,,,,,
-301.1,-1782107.9,88.48346683,,,253.8,,,,,,,,
-240.6,-1782348.5,88.49541287,,,253.3,,,,,,,,
-285.1,-1782633.6,88.50956837,,,253.5,,,,,,,,
-247,-1782880.6,88.52183217,,,253.6,,,,,,,,
-284.4,-1783165,88.53595292,,,254.4,,,,,,,,
-229.5,-1783394.5,88.54734783,,,254.3,,,,,,,,
-236,-1783630.5,88.55906547,,,253.7,,,,,,,,
-290.6,-1783921.1,88.57349405,,,253.1,,,,,,,,
-234.8,-1784155.9,88.58515211,,,253.6,,,,,,,,
-296.1,-1784452,88.59985378,,,225.4,,,,,,,,
-300,-1784752,88.61474908,,,253.2,,,,,,,,
-235.1,-1784987.1,88.62642204,,,252.9,,,,,,,,
-276.5,-1785263.6,88.64015054,,,252.2,,,,,,,,
-275.6,-1785539.2,88.65383436,,,253.3,,,,,,,,
-227.5,-1785766.7,88.66512997,,,229.6,,,,,,,,
-228.1,-1785994.8,88.67645536,,,224.2,,,,,,,,
-206.2,-1786201,88.6866934,,,253.6,,,,,,,,
-235,-1786436,88.69836139,,,253.2,,,,,,,,
-261.3,-1786697.3,88.7113352,,,253.3,,,,,,,,
